Title,Description,Price,PCode
"Televizor Samsung QE55Q95T, 55"" (138cm), 4K UHD, i argjendtë"," Përshkrimi i produktit  Dizajni elegant, procesori i fuqishëm, funksionet praktike, të gjitha për përvojën tuaj të jashtëzakonshme të shikimit të televizorit. Drita e pasme e drejtpërdrejtë e Q95T siguron gamën maksimale të ngjyrave të skenave të errëta dhe të lehta për kontrast të jashtëzakonshëm dhe skena realiste. Duke fikur dritën e prapme në vendet e errëta, gjithmonë do të shijoni tonin e përsosur të zi. Pavarësisht se ku jeni ulur për të parë, çdo vend bëhet më i miri falë këndit të shikimit ultra të gjerë të televizorit. Zbuloni botën me ngjyra dhe detaje të reja 4K me më shumë se 8 milion piksel. QLED Q95T është i pajisur me një procesor inteligjent Quantum Processor 4K, i cili përdor teknologjinë 4K AI Upscaling për të optimizuar imazhin në çdo cilësi në një nivel të lartë të rezolucionit 4K. Për më tepër, funksioni Adaptive Image mund të rregullojë nivelin e shkëlqimit në kohë reale në varësi të mjedisit përreth. Ju mund të shijoni pamjen e përsosur gjatë gjithë ditës dhe në çdo kushte ndriçimi. Komponenti i tingullit është një pjesë e rëndësishme e çdo përvoje të filmit ose lojërave, kjo është arsyeja pse QLED Q95T është i pajisur me Sound Tracking (OTS), që krijon audio autentike rrethuese përmes altoparlantëve të lartë dhe të poshtëm. Shikoni shfaqjet tuaja të preferuara në QLED Q95T ndërsa pasqyroni ndërfaqen e celularit tuaj të mençur në ekran - falë funksionit Multi View, ju mund ta ndani ekranin në dy pjesë dhe të kënaqeni dy herë më shumë. Përvojat e paharrueshme të lojërave ju presin në ekranin Q95T pa telashe për turbullime falë mbështetjes së teknologjisë AMD FreeSync, e cila siguron një imazh të përkryer të qetë. Edhe skenat e veprimit me të vërtetë dinamike tani mund të shijohen pa ndonjë artifakte të lehta ose imazhe të paqarta. Edhe në një familje të zhurmshme, nuk do të ju mungojë një dialog i vetëm. Funksioni Auto Voice Amplification (AVA) ndjen nivelin e zhurmës së ambientit dhe automatikisht përforcon vetëm përbërësin e zërit të audios, kështu që nuk humbni kurrë në veprim. Kanalet televizive, aplikacionet transmetuese, konzolat e lojërave - të gjitha kjo dhe shumë më tepër mund të gjenden në ndërfaqen e qartë Smart Hub. Q95T lehtësohet më tej nga një kontrollues i vetëm, intuitiv One Remote me një dizajn elegant. Ky është një televizor me diagonale prej 55 "" (138 cm) dhe rezolucion 4K UHD (3840 x 2160 px). Ky televizor është i pajisur me shfletues uebi, DLNA, Wi-Fi, Bluetooth, HbbTV, O2 TV, Netflix, Skylink Live TV, HBO GO, Skylink Fastscan, Q HDR 2000, HDR (HDR10 +, HLG), Smart Hub, dekoder Dolby Digital Plus dhe woofer të integruar. Klasa e efiçiencës së energjisë është B.   ",1644,283249
"Televizor smart GoGEN TVU 50W652 STWEB - 50 "" (127cm), HDR, i zi"," Përshkrimi i produktit  50 ”TV SMART me pamje të shkëlqyeshme. Ky televizor plotësohet në mënyrë të përkryer nga karakteristikat e zgjuara të televiziorit dhe funksionimi i tij i thjeshtë! 4K Ultra HD ka rezolucion katër herë më të lartë se një televizior i rregullt Full HD me ngjyra të sakta dhe të vërteta. Dolby Vision ju jep një pamje më të ndritshme, më të mprehtë me kontrast më të mirë, duke mburrur ngjyra të sakta, të zgjeruara dhe detaje vërtet të shkëlqyera që do t'ju tërheqin në mënyrë të vërtetë. Televiziori ka ndërtuar Wi-Fi që ju lejon të lidhni televiziorin tuaj SMART me internet pa kabllo të panevojshme që thjesht ndërhyjnë, ngatërrojnë dhe fyejnë modelin e përgjithshëm të televiziorit. Shfletuesi i hapur i internetit i televiziorit plotësohet me shumë shije nga një numër aplikacionesh të dobishme si YouTube, Facebook, Twitter dhe shumë më tepër. 800 Hz Fotografi e qartë e lëvizjes. Mikro-Dimming, HDR, HDR10, dhe Dolby Vision, Super Resolution, akordues DVB-C / T / T2 / S / S2 me Skylink Fast Scan. Tingull Dolby Audio Processing, tingull rrethues Dolby AC-fourt, barazues. Fuqia e prodhimit 2x 12 W. Kufjet e pavarura dhe volum i altoparlantëve. Funksionet e SMART TV: Wi-Fi, shfletuesi i Internetit, aplikacionet në internet, Hbb TV, Facebook, Netflix, etj. Karakteristikat: DLNA, Miracast, Bluetooth, kohëmatës i fikjes, bllokimi i fëmijëve, modaliteti i lojës, modaliteti i hotelit, funksioni i bashkimit USB. VESA 200 x 200 mm. Klasa e energjisë A +. Kontrolli i largët.    ",460.27,272799
"Televizor Samsung UE43RU7172 - 43"" (108cm), 4K UHD, hirtë e errët"," Përshkrimi i produktit  Televizori Samsung UE43RU7172 vjen me ekran 43” (108 cm) me cilësi 4K UHD dhe rezolucion 3840 x 2160 piksel. Ky televizor posedon altoparlantë të integruar me fuqi 20 W të cilët prodhojnë zë kumbues dhe tejet të qartë, si dhe ka marrës të llojit DVB-C, DVB-S2, DVB-T2 (HEVC).Të veçantat e këtij televizori janë mundësitë të shfletoni online, hapni aplikacione të ndryshme dhe të përdoni Youtube. Si pjesë përbërëse, Samsung ka tri porte HDMI 2.0, porte USB, RCA, LAN, CI, port audio për kufje, dhe vjen me ngjyrë hiri të errët.   ",329.5,255812
"Televizor Samsung UE43TU7172UXXH, 43"" (103cm), 4K UHD, i zi"," Përshkrimi i produktit  Ky televizor ndërthurr një varg tiparesh të përsosura teknologjike për t'ju ofruar eksperiencë unike argëtimi. Ka diagonale 43 inç si dhe ofron pamje fantastike me rezolucion 3840 x 2160 (4K UHD). Përveç pamjeve ofron edhe zë autentik me kapacitet altoparlantësh 20W. Mbështet akorduesit DVB-C, DVB-S2, DVB-T2 (HEVC) dhe teknologjinë HDR10, LED dhe SMART. Lidhet me pajisje përmes konektorëve HDMI, USB, audio optike dhe koaksiale, LAN dhe Cl. Ka energji të klasit A. Mund të montohet në mur.   ",379.5,492869smg
"Televizor TCL 50DP600 50"" (127cm), 4K UHD, zi"," Përshkrimi i produktit  Ky televizor ka rezolucion ULTRA HD (3840 x 2160) katër herë më të madh se rezolucioni Full HD. Ofron saktësi të përsosur pamjesh të detajuara dhe shumëngjyrëshe nga një gamë e gjerë hijesh të ndriçuara dhe të errëta. Përmes funksionit Micro Dimming fotografia e televizorit analizohet në rreth njëqind zona të ndara për ambientimin e ndriçimit. Cilësia e pamjes është veçanërisht e përmirësuar për ofrimin e një përvoje unike edhe në errësirë. Ndërsa përmes Picture Performance Index (PPI) ju keni çasje në rezolucion, kontrast, ngjyra, lëvizje dhe gjithë ekranin. Kjo seri kombinon teknologji të avancuar të pamjeve (4K-UHD, HDR, Micro Dimming dhe panel 10-bit) për arritjen e PPI 1200. Një tjetër veçori e rëndësishme është edhe cilësia e lartë e zërit e cila mundësohet nga Dolby Audio surround. Përmes këtyre karakteristikave argëtimi juaj është i plotë.   ",339.5,757720kom
"Televizor Samsung Q65R, 65"" (165cm), 4K UHD, i argjendtë"," Përshkrimi i produktit  Ky është një televizor SMART QLED me diagonale prej 65 "" (165 cm) dhe rezolucion 4K UHD prej 3840 x 2160 px. Indeksi i cilësisë së figurës së këtij televizori është 3000. Marrësi është i llojit DVB-T2/C/S2. Televizori është i pajisur me 4x porte HDMI, 2x porte USB, portë Ethernet (LAN), WLAN, hyrje RF, dalje audio digjitale (optike) dhe slot Cl. Klasa e energjisë është A +.Me teknologjinë unike të pikave kuantike nga Samsung, QLED e ngre vëllimin e ngjyrave në 100%, duke ju dhënë ngjyra reale në skena të errëta dhe të shndritshme.Përjetoni procesorin Quantum 4K të QLED. Ai përdor algoritmin e tij të posatçëm të përmirësimit për të sjellë figurë më pastër ndërsa përshtat ndriçimin e ekranit dhe zërin për të përkuar me ambientin përreth dhe me skenën që shfaqet në ekran. Procesori i fuqishëm i QLED sjell rezolucion të përmirësuar dhe një përdorim fantastik.Mos lejoni që vonesa t’ju ngadalësojë! Duke përdorur teknologjinë FreeSync (VRR), QLED pakëson vonesën e futjes për t’ju dhënë shpejtësinë e lojës në kohë reale që ju nevojitet për t’u ngjitur në majë. Përqafoni shpejtësinë e QLED dhe përgatituni për disa fitore epike.Për të mposhtur konkurrencën, duhet të keni kontroll të plotë. Barazuesi dinamik i zi ju jep një shikueshmëri më të mirë në errësirë dhe përdor analizë të detajuar të skenës për të optimizuar cilësinë e imazhit. Ai përmirëson edhe tingullin, kështu që mund të përfshiheni në lojë.Shikojini objektet në errësirë dhe dalloni nuancat e ngjyrave deri në detaj. Quantum HDR 4X i analizon skenat kuadër për kuadër dhe e përshtat dritën për të shprehur ndriçimin unik të çdo momenti.Përmirësimi me inteligjencë artificiale bën gjithë dallimin. QLED përdor mësim kompjuterik mbi bazën e inteligjencës artificiale për të pakësuar zhurmën e figurës, për të rikthyer detajet e humbura dhe madje edhe për qartësimin e kontureve të objekteve dhe të tekstit. Tani mund t’i shihni përmbajtjet në rezolucion pothuajse 4K.Dizajni i televizorit nuk duhet t’ju heqë vëmendjen nga emisionet tuaja. Dizajni minimalist i QLED vjen me kornizë të hollë që përqëndrojnë sytë tuaj te figura, duke ju tërhequr për të parë atë që vërtet ka rëndësi.Edhe kur është i fikur, QLED nuk rri asnjëherë kot. Modaliteti i ambientit ndihmon që QLED të kombinohet me dekorin e shtëpisë suaj për një ndikim të përkryer e të natyrshëm. Në vend të ekranit të zakonshëm të zi, do të shihni pamje kuptimplota që përshtaten me stilin e jetesës tuaj, me cilësime të thjeshta dhe plot mundësi zgjedhje. - Caktojeni ekranin me një sfond bashkëveprues që përkon më së miri me dekorin e dhomës tuaj. - Mund të shfaqni informacion si orën dhe datën në një sfond të bukur.- Shfaqni të gjitha fotot tuaja të preferuara nga pajisja celulare. Është galeria juaj personale.- Adhuruesit e artit do të shijojnë sidomos punime të bukura nga fotografë dhe artistë të mirënjohur, të gjitha të grupuara sipas një larmie tematikash.Ky televizor Samsung bëhet edhe më i mençur me Smart Hub dhe Samsung One Remote. Vendosin të gjithë përmbajtjen që dëshironi tamam në majën e gishtërinjve, nga kutia e kanaleve tek konzola juaj e lojërave, aplikacionet dhe TV i drejtpërdrejtë. Gjithçka që ju nevojitet është një telekomandë.Me QLED mund edhe të flisni. Bixby është ndihmësi për nevojat tuaja që shkojnë përtej kontrollit të TV tuaj. Thjesht pyesni dhe merrni më shumë.Ky televizor Samsung punon me Alexa dhe Google Assistant, kështu që jeta juaj thjeshtohet. E keni shumë të lehtë të lidhni pajisjet që mbështesin Alexa / Google Assistant. Me përputhshmërinë e TV-ve UHD Samsung, caktojeni Alexa të ndezë TV tuaj, të ndërrojë kanalet, të kontrollojë vëllimin dhe më shumë.Ai punon për herë të parë edhe me Apple. Me AirPlay 2 të integruar, mund të transmetoni apo të ndani përmbajtje nga pajisjet e Apple në ekranin e madh. Luani video, muzikë, fotografi dhe më shumë pa u lodhur nga iPhone, iPad dhe Mac juaj në këtë televizor.   ",1049.5,582761smg
"Televizior Orava LT-835, 32 "" (81cm), HD, i zi"," Përshkrimi i produktit  Orava LT-835 është një TV SMART LED 32 ” me diagonale 81 cm dhe rezolucion HD ready (1366 x 768 px). Televiziori krenohet me një kontrast shumë të lartë dhe një reagim të ulët. Përveç imazheve të drejtpërdrejta, Orava LT-835 krenohet me tinguj të shkëlqyeshëm, konsum të ulët të energjisë dhe një sërë karakteristikash SMART për argëtimin tuaj. Ekrani HD merret me cilësi të shkëlqyeshme të ekranit. Shijoni shikimin e filmave me të gjitha detajet falë shkëlqimit të lartë, kontrastit dhe ngjyrave reale. Një minimum prej 720 linjash informacioni shfaqet në këtë televizior për secilin imazh individual. Televiziori ka një port USB për lidhjen e një hard disku ose flash drive në të cilin mund të regjistroni falë PVR ready. Thjesht futni prizën, zgjidhni kanalin televiziv, datën dhe kohën e dëshiruar, dhe PVR do të bëjë pjesën tjetër. Pastaj mund të shikoni shfaqje të regjistruara sa herë që dëshironi. Karakteristikat e zgjuara hapin derën për argëtim dhe komunikim aktiv me miqtë dhe të dashurit. Me një lidhje interneti, ju mund të shfletoni në Internet, të shikoni video qesharake në YouTube ose të shikoni filma nga arkiva të ndryshme televizive. Sigurisht që ekziston edhe mundësia e ndarjes së fotove, videove, muzikës ose lojërave. Televiziori ka mundësinë e instalimit të një moduli Wi-Fi, i cili ju lejon të lidhni televiziorin tuaj SMART në internet pa kabllo të panevojshme që thjesht ndërhyjnë dhe ngatërrojnë modelin e përgjithshëm të televiziorit. Televiziori ka një akordues të llojit DVB-C / T / T2 (HEVC). Klasa e efiçiencës së energjisë është A +. Mbështet standardin VESA 200 x 100.   ",208.38,272265
"Televizor Orava LT-1014 - 40'' (101cm), Full HD, i zi"," Përshkrimi i produktit  Televizori Orava LT-1014 vjen me ekran 40” (101 cm) me kualitet Full HD dhe rezolucion 1920 x 1080 pikselë. Posedon altoparlantë të integruar me fuqi 16 W të cilët prodhojnë zë kumbues dhe tejet të qartë, si dhe ka marrës të llojit DVB-C, DVB-T2 (HEVC). Mundëson përdorimin e teknologjisë LED. Si pjesë përbërëse, Orava ka port HDMI, RCA, VGA D-Sub, Scart, Cl, 3.5 mm.   ",317.59,308338
"Televizor LG 75UN8500 - 75” (190 cm) ","  Përshkrimi i produktit  Televizori LG 75UN8500 vjen me ekran 75” (190 cm) me kualitet 4K UHD dhe rezolucion 3840 x 2160 piksel. Ky televizor posedon altoparlantë të integruar me fuqi 20 W të cilët prodhojnë zë kumbues dhe tejet të qartë, si dhe marrës të llojit DVB-C, DVB-S2, DVB-T2 (HEVC). Të veçantat e këtij televizori janë mundësitë e incizimit të programeve dhe filmave tuaj të preferuara përmes memorieve USB, të shfletoni online, zmadhoni apo zvogëloni imazhet sipas dëshirës, hapni aplikacione të ndryshme dhe të përdoni Youtube. Poashtu, LG mundëson përdorimin e teknologjive si Dolby Vision, HDR10, HLG, LED, Smart, të cilat përmirësojnë dhe shfaqin imazhe sikurse të ishin reale. Si pjesë përbërëse, LG ka HDMI, RCA, audio optike, LAN, Cl.   ",1289.76,287924
"Televizor Sony KD-65XG8596 - 65"" (164cm), 4K UHD, i zi/argjendtë"," Përshkrimi i produktit  Pamja e bukur e hollësishme, së bashku me realitetin Sound-from-Picture, sjell performancë mahnitëse audio-vizuale. Procesori HD 4K HDR X1 riprodhon një imazh që fjalë për fjalë e përfshinë thellësinë, strukturën dhe ngjyrën natyrore. Kjo teknologji është plotësuar me shkëlqim nga zëri më i mirë i Dolby Atmos që sjell tinguj mahnitës rrethues me këtë pamje të jashtëzakonshme. 65 ""TV SMART 164cm LCD është me 4K UHD (3840 x 2160), kurse imazhi mbështet HDR10, HLG dhe DolbyVision. Televizori ka poashtu, qartësi të përmirësuar me teknologjinë 4K X-Reality PRO dhe bën përmirësimin e kontrastit me zgjerimin e kontrastit dinamik dhe përmirësimin e HDR. Poashtu, Motionflow XR 1000 Hz (100 Hz vendore) ofron zgjerimin e lëvizjes si dhe posedon teknologjinë akustike multi-audio. Dolby Digital, Dolby Digital Plus, Dolby Pulse dhe Dolby AC-4. Si sistem operativ Sony përdor Android OS dhe vjen me 16 GB memorie.   ",1284.96,256233
"Televizor Samsung QE75Q95T, 75"" (189cm), 4K UHD, i argjendtë"," Përshkrimi i produktit  Dizajni elegant, procesori i fuqishëm, funksionet praktike, të gjitha për përvojën tuaj të jashtëzakonshme të shikimit të televizorit. Drita e pasme e drejtpërdrejtë e Q95T siguron gamën maksimale të ngjyrave të skenave të errëta dhe të lehta për kontrast të jashtëzakonshëm dhe skena realiste. Duke fikur dritën e prapme në vendet e errëta, gjithmonë do të shijoni tonin e përsosur të zi. Pavarësisht se ku jeni ulur për të parë, çdo vend bëhet më i miri falë këndit të shikimit ultra të gjerë të televizorit. Zbuloni botën me ngjyra dhe detaje të reja 4K me më shumë se 8 milion piksel. QLED Q95T është i pajisur me një procesor inteligjent Quantum Processor 4K, i cili përdor teknologjinë 4K AI Upscaling për të optimizuar imazhin në çdo cilësi në një nivel të lartë të rezolucionit 4K. Për më tepër, funksioni Adaptive Image mund të rregullojë nivelin e shkëlqimit në kohë reale në varësi të mjedisit përreth. Ju mund të shijoni pamjen e përsosur gjatë gjithë ditës dhe në çdo kushte ndriçimi. Komponenti i tingullit është një pjesë e rëndësishme e çdo përvoje të filmit ose lojërave, kjo është arsyeja pse QLED Q95T është i pajisur me Sound Tracking (OTS), që krijon audio autentike rrethuese përmes altoparlantëve të lartë dhe të poshtëm. Shikoni shfaqjet tuaja të preferuara në QLED Q95T ndërsa pasqyroni ndërfaqen e celularit tuaj të mençur në ekran - falë funksionit Multi View, ju mund ta ndani ekranin në dy pjesë dhe të kënaqeni dy herë më shumë. Përvojat e paharrueshme të lojërave ju presin në ekranin Q95T pa telashe për turbullime falë mbështetjes së teknologjisë AMD FreeSync, e cila siguron një imazh të përkryer të qetë. Edhe skenat e veprimit me të vërtetë dinamike tani mund të shijohen pa ndonjë artifakte të lehta ose imazhe të paqarta. Edhe në një familje të zhurmshme, nuk do të ju mungojë një dialog i vetëm. Funksioni Auto Voice Amplification (AVA) ndjen nivelin e zhurmës së ambientit dhe automatikisht përforcon vetëm përbërësin e zërit të audios, kështu që nuk humbni kurrë në veprim. Kanalet televizive, aplikacionet transmetuese, konzolat e lojërave - të gjitha kjo dhe shumë më tepër mund të gjenden në ndërfaqen e qartë Smart Hub. Q95T lehtësohet më tej nga një kontrollues i vetëm, intuitiv One Remote me një dizajn elegant. Ky është një televizor me diagonale prej 75 "" (189 cm) dhe rezolucion 4K UHD (3840 x 2160 px). Ky televizor është i pajisur me shfletues uebi, DLNA, Wi-Fi, Bluetooth, HbbTV, O2 TV, Netflix, Skylink Live TV, HBO GO, Skylink Fastscan, Q HDR 2000, HDR (HDR10 +, HLG), Smart Hub, dekoder Dolby Digital Plus dhe woofer të integruar. Klasa e efiçiencës së energjisë është B.   ",3584.16,283245
"Televizor TCL 50P610 - 50” (126 cm), 4K UHD, i zi"," Përshkrimi i produktit  Televizori TCL 50P610 vjen me ekran 50” (126 cm) me kualitet 4K UHD dhe rezolucion 3840 x 2160 pikselë. Posedon altoparlantë të integruar me fuqi 16 W të cilët prodhojnë zë kumbues dhe tejet të qartë, si dhe marrës të llojit DVB-C, DVB-S2, DVB-T2 (HEVC). Të veçantat e këtij televizori janë mundësitë e incizimit të programeve dhe filmave tuaj të preferuara përmes memorieve USB, të shfletoni online, zmadhoni apo zvogëloni imazhet sipas dëshirës, hapni aplikacione të ndryshme dhe të përdoni Youtube. Poashtu, TCL mundëson përdorimin e teknologjive si HDR10, HLG, LED, Smart, të cilat përmisojnë dhe shfaqin imazhe sikurse të ishin reale. Si pjesë përbërëse, TCL ka porte HDMI, audio optike, LAN, Cl.   ",434.62,302913
"Televizor Sencor SLE 32S601TCS, 32"" (80cm), HD, i zi"," Përshkrimi i produktit  Sencor SLE 32S601TCS është një televizor me rezolucion HD, zërim të shkëlqyeshëm dhe funksionim të thjeshtë. Televizori është i pajisur me një numër funksionesh dhe teknologjish që mbështesin një shfaqje të imazhit me cilësi të lartë dhe një atmosferë të këndshme kur e shikoni. Ky është një televizor me diagonale prej 32 "" (80 cm) dhe rezolucion HD prej 1366 x 768 px. Koha e përgjigjes së tij është 6.5 ms. Këndet e shikimit janë: 178 ° / 178 °. Marrësi i sinjaleve është i llojit DVB-C / T / T2 / S / S2 me mbështetje HEVC H.265. Fuqia e zërimit është 2x 5 W. Ky televizor ka funksione të regjistrimit përmes USB, riprodhimit përmes USB, funksion TimeShift, EPG, teletext, orë, kohëmatës, funksion të kyçjes së programeve të caktuara nga prindërit dhe modalitet hoteli. Ndërfaqet SMART përfshijnë: Netflix , YouTube, dyqan online HbbTV, modul Wi-Fi të integruar, DLNA dhe Wireless display. Televizori mbështet standardin VESA 100 x 100. Klasa e efiçiencës së energjisë është A +.   ",260.56,293346
"Televizior Sencor SLE 42F16TCS - 42 "" (107cm)"," Përshkrimi i produktit  Televizor 42 "" me rezolucion të shkëlqyeshëm Full HD, zë të jashtëzakonshëm dhe funksionim të thjeshtë. Ai është i pajisur me një numër funksionesh dhe teknologjish që mbështesin një ekran fotografie me cilësi të lartë dhe një atmosferë të këndshme kur shikoni TV. Gëzoni imazhe me cilësi të lartë, të mprehtë dhe të qartë sa herë që ndizni televizorin tuaj Full HD. Ky rezolucion siguron imazhe të mprehta plot shkëlqim, kontrast me një gamë të gjerë ngjyrash që do t'ju entuziazmojnë. Televizori është një investim i shkëlqyeshëm sepse sigurisht është i pajisur me akorduesin HEVC 265 T2, kështu që mbështet plotësisht kalimin nga standardi DVB-T në DVB-T2 në standardin HEVC 265. Përveç që është i pajisur me një akordues DVB-T2, TV është i pajisur edhe me një akordues satelitor DVB-S2. Falë akorduesit satelitor, nuk keni pse të investoni në një marrës satelitor, thjesht duhet të blini një slot të caktuar për një kartë dekoder. Përveç kësaj, ju me siguri do të mirëpritni mundësinë e përdorimit të vetëm një telekomande të përbashkët. TV gjithashtu ka një port USB për lidhjen e një hard disku ose flash drive, nga i cili jo vetëm që mund të luani filma ose fotografi familjare, por gjithashtu mund të regjistroni. Televiziori ka kohë të përgjigjes 8 ms, këndi të gjerë të shikimit 176 ° / 176 °, filtër dixhital dhe shtypje dinamike e zhurmës DNR. Lloji i akorduesit DVB-C / T / T2 / S / S2. Playback dhe regjistrimi USB, akordimi Skylink FastScan, TimeShift, EPG, teleteks, orë, kohëmatës, bllokimi prindëror dhe modaliteti Hotel. Fuqia zanore 2x 8 W. VESA 200 x 100. Klasa e energjisë F.   ",276.67,311318
"Televizor Panasonic TX-40FS503E, 40"" (100cm), Full HD, i zi / argjendtë"," Përshkrimi i produktit    ",476.64,233673
"Televizor Hyundai HLP 24T370, 24""/61cm, HD "," Përshkrimi i produktit  Hyundai HLP 24T370 është një TV më i vogël 24 ""LED me rezolucion të madh HD të gatshëm dhe një diagonale 61 cm, duke e bërë televizorin një kandidat të mirë si një televizor i dytë në shtëpinë tuaj. 24 ""HD gati 1366 x 768 TV me diagonale 61 cm Kohëzgjatja e televizorit 5 ms Kënde të gjera të shikimit 176 ° / 176 ° dhe indeksi i cilësisë së imazhit 100. Tipi i sintonizuesit C / T / T2 me mbështetjen HEVC H.265 NICAM stereo sound me një zë rrethues, 2x equalizer 2.5W Pajisja lidhëse: 2x hyrje HDMI, USB 2.0, SCART, hyrje të përbërë video / audio, VGA, dalje kufje, dalje dixhitale koaksiale audio dhe slot CI +.   ",148.32,219814
"Televizor Samsung QE43LS01T, 43"" (108cm), 4K UHD, i zi"," Përshkrimi i produktit  The Serif do ju magjepsë jo vetëm me imazhin e tij të lartë, por mbi të gjitha me dizajnin e tij dallues. Dizajni i menduar mirë 360 ° është simpatik nga të gjitha anët, kështu që mund të vendoset me të vërtetë kudo. The Serif ju jep lirinë në vendndodhjen e tij, të cilin mund ta ndryshoni sipas nevojave tuaja. Me mbajtësen minimaliste të përfshirë në paketë, ju do të krijoni pamjen e një pikture. Ose thjesht hiqni këmbët mbështetëse dhe vendoseni The Serif qetësisht në tryezën tuaj. Nuk ka kufij për kreativitetin dhe TV juaj i ri do të dallohet bukur edhe në hapësira më të vogla.Ju nuk keni më nevojë për kabllo jopraktike ose sinkronizime të gjata për të shkëmbyer përmbajtje nga celulari. Thjesht vendosni celularin tuaj mbi The Serif dhe serialet, muzika ose fotot tuaja të preferuara për ta bërë kohën tuaj më të këndshme do të shfaqen në ekranin e TV.Nga dizajni simpatik tek cilësia e imazhit befasues. Samsung ka pajisur The Serif me teknologji të përparuar Quantum Dot, e cila do t'ju mahnisë me pika kuantike me vëllim 100% të ngjyrave me një miliard hije. HDR10 + analizon skenën dhe pastaj individualisht optimizon nivelin e shkëlqimit në secilën kornizë.The Serif do të bëhet një pjesë e natyrshme e dhomës tuaj të ndenjes edhe nëse nuk jeni duke e shikuar atë. Falë modalitetit Ambient +, mund të përzihet me rrethinat e saj. Përveç kësaj, mund të vendosni një sfond të personalizuar për të shfaqur informacione të dobishme si koha, moti apo edhe lajmet aktuale.Ky është një televizor SMART LED me diagonale prej 43 "" (108 cm) dhe rezolucion 4K (3840 x 2160 px). Marrësi që posedon është i llojit DVB-T / T2 / C / S / S2. Televizori mbështet Wi-Fi, HbbTV, Bluetooth dhe NFC. Ai ka indeks të cilësisë së imazhit 2800, sistem operativ Tizen OS, shfletues uebi, DLNA dhe regjistrim përmes USB. Klasa e energjisë është A.   ",1066.43,283307
"Televizor Panasonic TX-55HZ1000E, 55"" (139cm), 4K UHD, i zi"," Përshkrimi i produktit  Një përvojë plotësisht e paparë dhe e padëgjuar, kjo është ajo që ju pret me këtë TV Panasonic, kur e shikoni atë, fjalë për fjalë ju harroni që jeni ulur në shtëpi, jo diku në mes të aksionit. Dekada përvoje dhe njohuri të informacionit për ngjyrat, nivelet e zeza dhe shkëlqimin - të gjitha këto të mbushura në një çip të fuqishëm HCX Pro. Ky është informacioni i marrë nga referenca e televizorëve plazma dhe pajisjeve profesionale të transmetimit nga Panasonic. Me siguri ju keni vërejtur që ai duket në fotografi krejtësisht ndryshe gjatë ditës dhe krejtësisht ndryshe në errësirë. Ata e vunë re këtë në Panasonic, kështu që ata vendosën ta pajisin TV-në me teknologjinë Dolby Vision IQ, e cila përdor një senzor të përparuar të dritës së ambientit për të ndihmuar TV të shfaqë me inteligjencë çdo detaj, pa marrë parasysh se si ndryshojnë kushtet e ndriçimit përreth tij. Modaliteti i udhëheqësit ju lejon të vendosni ngjyrën origjinale, kontrastin, raportin e aspektit dhe shkallën e kornizës së filmit që po shikoni me shtypjen e një butoni të vetëm - të gjitha saktësisht sipas qëllimeve të drejtorit të figurës së dhënë. Modaliteti Netflix Calibrated ju ofron Netflix, por edhe ju meritoni vetëm më të mirët! Më e mira është, sigurisht, imazhi i lartë me cilësi 4K, të cilin mund ta shijoni pikërisht nga komoditeti i shtëpisë tuaj. Ky është një televizor me diagonale prej 55 "" (139 cm) dhe rezolucion 4K UHD prej 3840 x 2160 px. Karakteristikat e mençura të tij përfshijnë: my Home Screen 5.0, mbështetjen për Google Assistant, Alexa, udhëzimin përmes zërit, EPG, Wi-Fi dhe Bluetooth. Poashtu televizori ofron: In-House TV Streaming (server / klient), TV Anywhere, aplikacionin për kontroll nga largësia Panasonic TV Remote, Swipe dhe Share, Media Player, shfletues uebi, pasqyrim, teletext, multi window PAP, PAT, Hbb TV. Ky televizor ka senzor të dritës së ambientit. Marrësi që posedon është i llojit DVB-C / T / T2 / S / S2. Televizori ofron mbështetje për VESA 600 x 600 mm. Klasa e energjisë është A.   ",1939.42,285777
