Title,Description,Price,PCode
"Fotoaparat Canon EOS 850D + EF-S 18-55mm f/4-5,6 IS STM"," Përshkrimi i produktit  Canon lanson fotoaparatin kompakt EOS 850D + EF-S që ofron cilësi dhe shpejtësi për të gjithë entuziastët. Kjo mrekulli e vogël dhe kompakte kombinon më të mirat e kamerave digjitale në një lidhje ideale. Përveç kësaj, lentet portative dhe shumë praktike janë të përfshira. EOs digjital me një procesor të fuqishëm me sensor CMOS dhe rezolucion prej 6000 x 4000 milion pixel përbëhet nga alumini dhe polikarbonatet me fibra nga qelqi. Posedon portin mini HDMI (HDMI-CEC), konektor të mikrofonit të jashtëm (miniaturë port stereo 3.5mm) dhe porte USB. Mbështet mediat regjisuese: SD, SDHC, SDXC dhe ka ekran LCD 3'' dhe sensori i tij, i përket formatit APS-C.   ",1100.64,281238
"Kamerë Nikon Coolpix A1000, e argjendë"," Përshkrimi i produktit  Kjo është një kamerë digjitale e vogël e dizanuar për shkrepje të shpejta dhe të lehta. Sensori i fotos është CMOS me 16.79 milion px. Lenti është optik nga Nikkor 35x. Hapja për lente është f3.4 deri në f6.9. Ai ka një vend për shikim gjatë shkrepjes LCD me madhësi 0.2"" me 1,166,000 px. Ekrani i tij ka madhësi prej 3.2"" LCD. Ai mbështet kartat SD, SDHC dhe SDXC. Memorie e brendshme është 81 Mb. Mbështet RAW. Blic i montuar brenda kamerës. Ai përmban Micro USB, USB të shpejtë, Micro HDMI tipi D. Mbështet Wi-Fi, Bluetooth v4.1. Kamera ka bateri EN-EL12 nga Li-ion e karikueshme, e cila zgjat deri në 250 shkrepje. Dimensionet e kamerës janë 114.2 x 71.7 x 40.5 mm. Pesha e saj është 330 gram.    ",469.92,253319
"Kamerë digjitale Panasonic Lumix DMC-GX80 12-32 mm, e argjendtë"," Përshkrimi i produktit  Kamerë digjitale me lente të këmbyeshme dhe sensor të fotografisë Live MOS me 16.84 MPx. Lente Lumix G Vario me 12-32 mm. Kjo kamerë mundëson reduktimin e zhurmës së jashtme, altoparlant mono dhe ekran TFT LCD me madhësi prej 3"". Përfshin teknologjinë Wi-Fi, NFC dhe kode QR. Për më tepër, produkti përmban stabilizator të integruar për korrektim efikas dhe fokus të përsosur edhe në kushte të dobëta të ndriçimit. Teknologji DFD dhe Live View Finder OLED me 2,7640,800 pikë. Ofron mundësinë e krijimit të fotografive panoramë. Dimensionet e produktit janë 122 x 70.6 x 43.9 mm ndërsa ngjyra e tij është e argjendtë.   ",547.67,193587
"Fotoaparat Canon PowerShot SX720 HS, i zi"," Përshkrimi i produktit  Canon ka sjellë një fotoaparat kompakt dhe praktik me lente zmadhuese të mëdha që është shumë i përshtatshëm për entuziastët e ri. Fotoaparati Canon PowerShot SX720 HS me kualitet shumë të madh ka funksione për përdorues me eksperiencë mesatare. Ndërsa për përdoruesit me më pak përvojë, fotoaparati ka funksionin me fokus automatik me të cilin mund të arrini të bëni fotografi të kualitetit të lartë çdo herë. Fotoaparati ofron një rezolucion prej 20.3 Mp i cili plotësohet gjithashtu edhe nga procesori shumë i shpejtë Canon DIGIC 6th dhe teknologjitë e tjera të përdorura në këtë pajisje. Ndërsa ruajtja e fotove bëhet në kartela SD, SDHC dhe SDXC. Dimensionet e fotoaparatit janë 109.7 x 63.8 x 35.7 mm dhe peshon 270 g së bashku me bateri dhe kartelën e memories.     ",400.8,187174
Kamerë për makinë Navitel R600," Përshkrimi i produktit  Kjo kamerë për makinë ofron rezolucion Full HD 1920 x 1080 pikselë. Ka ekran 2'' TN me kënd shikimi 170 shkallë. Përfshin poashtu senzor G, opsion parkimi, opsion nate dhe mbështet formatin e videos H.264. Kamera poashtu mundëson regjistrimin e zërit përmes mikrofonit. Nëse ësht e kyqur atëhere ndezet automatikisht pasi makina të ndezet. KA slot për kartë microSD 256GB.    ",75.9,258840
"Kamerë Fujifilm X-T30 + lente XF18-55mm, e zezë"," Përshkrimi i produktit  Kamerë kompakte dhe e lehtë me lente të këmbyeshme, tregues kuadri OLED dhe kontrolle manuale të përparuara. Fujifilm X-T30 është gati për t'u përdorur në çdo kohë, në çdo vend. Jini spontan dhe mos lejoni që të kufizoheni kur bëni fotografi, duke përfshirë të shtëna të llojit të veprimit ose jetën e egër në natyrë. Sigurisht, kamera përmban një procesor të fuqishëm të gjeneratës së katërt X dhe senzor 26.1 MPx X-Trans IV CMOS APS-C me teknologji BSI që jep një interpretim të shkëlqyeshëm të ngjyrave, zhurmë të ulët digjitale dhe një gamë të madhe dinamike. Kamera përdor një zbulues të pamjeve OLED 0.39 inç rezolucion të lartë prej 2.36 milion pikash, normë përgjigjeje të shpejtë dhe ritëm të lartë të freskimit, duke ju dhënë shikueshmëri të lartë dhe përbërje perfekte edhe në rrezet direkte të diellit. Një ekran me prekje prej 3 inçësh me një rezolucion prej afërsisht 1040 milion pikash mund të ndihmojë lehtësisht me këtë. Falë rezolucionit të lartë, ju mund të shijoni shikueshmërinë edhe kur fotografoni në diell. Përveç kësaj, falë ekranit të pjerrët, ju mund të kërkoni për këndvështrime të pazakonta duke ruajtur funksionimin e thjeshtë dhe kontrollin e plotë të imazhit. Shijoni xhirimet e videove pa probleme me cilësi të shkëlqyera 4K me 30 fps 8bit (10bit në pajisjen e jashtme). Formatet e videove të mbështetura përfshijnë H.264 / MPEG-4 dhe DCI të përdorura gjerësisht. Lidhja e integruar Wi-Fi bën transferimin dhe ruajtjen e fotove ose filmave të shpejtë dhe të lehtë. Modeli mbështet komunikimin në distanca të shkurtra falë teknologjisë Bluetooth. Dimensionet e kamerës janë 118.4 x 82.8 x 46.8 mm dhe peshon 383 g. Lentja Fujinon XF 18-55 mm Kjo lente me gjatësi fokale të ndryshueshme mbulon gjatësitë fokale më të përdorura prej 18-55 mm. Dizajni i lenteve përbëhet nga 14 elementë optikë në 10 grupe (përfshirë 3 elementë asferik dhe 1 element shtesë të ulët shpërndarjeje). Mundësuar nga një motor linear, lentja ka autofokusin e shpejtë në vetëm 0.1 sekonda - kështu që mund të jeni i sigurt që syri i kamerës nuk do të humbasë asgjë. Stabilizimi optik i imazhit është përfshirë gjithashtu për të zvogëluar në mënyrë efektive tronditjen e kamerës dhe për të parandaluar imazhet e paqarta, ose një unazë të hapjes që ju lejon të rregulloni hapjen lehtësisht, pa e lënë fotografinë larg pamjes. Një avantazh i madh i lentes është edhe cilësia premium e imazheve në skena të ndryshme, madje edhe në skena me dritë të ulët ose shkrepje me një efekt të bukur bokeh, të ashtuquajturat fotografi me sfond të turbullt.   ",1426.08,273493
"Kamerë Canon EOS 250D + lente 18-55mm f/3.5-5.6 DC III "," Përshkrimi i produktit  Kamera Canon vjen me dizajn elegant dhe ju ofron shumë karakteristika. Baza e kësaj kamere është procesori 8 bërthamësh Digic bashkë me sensorin CMOS duke ju ofruar fotografi të përkryera. Kjo kamerë vjen me diagonale të ekranit 3"" dhe ky ekran është i rrotullueshëm dhe ju mund të keni fotografi nga çdo kënd. Përveq fotografive të mahnitshme ju do të keni edhe video me rezolucion 4K si dhe mund ti shpërndani ato përmes teknologjive Bluetooth apo WiFi. Bashkë me kamerën vijnë edhe lentet, ku distancimi i fokusit të lenteve për fotografinë është 25 cm, dhe janë të pajisura me autofokus me shpejtësi të lartë, aperturë rrethore dhe Super Spectra. Kamera mbështet SD, SDHC, SDXC, JPEG, RAW, MOV, MP4.   ",740.64,259403
Kamerë makine Pioneer VREC-DZ600," Përshkrimi i produktit  Një kamerë kompakte e makinës që ju jep pamje vërtet të hollësishme jo vetëm të udhëtimeve tuaja, por edhe të momenteve kur makina juaj është e parkuar. Të gjitha këto shkrepje mund të jenë të dobishme në çdo kohë në zgjidhjen e një numri situatash të diskutueshme që ndodhin një ose dy herë në rrugë. Falë rezolucionit Full HD, ju gjithmonë merrni pamje të hollësishme në mënyrë të përsosur me të gjitha detajet thelbësore, siç janë targat e automjeteve të tjera, fytyrat e karaktereve, shenjat e trafikut dhe më shumë. Për të siguruar që të gjitha shkrepjet janë gjithmonë perfekte, kamera është e pajisur me një sensor STARVIS nga SONY, i cili siguron një imazh perfekt, si ditën ashtu edhe natën. Sensori STARVIS plotësohet më tej nga një gamë e lartë dinamike HDR dhe një gamë e gjerë dinamike WDR, këto teknologji ndihmojnë për të siguruar kapjen më të mirë të imazhit në situata kur një pjesë e hapësirës ndriçohet më shumë dhe një pjesë më pak, kështu që ekziston një kontrast midis dritës dhe hijes. Sigurisht që është sensori G, i cili regjistron drejtimin e drejtimit tuaj dhe mund të bllokojë regjistrimin menjëherë në rast përplasjeje, frenimi të rëndë ose animit të makinës. Ju nuk keni pse të shqetësoheni nëse e lini makinën tuaj të parkuar jashtë. Modaliteti i parkimit mbron makinën tuaj për ju. Gjatë modalitetit të parkimit, kamera është në gatishmëri dhe do të fillojë regjistrimin sapo të zbulojë lëvizjen ose ndikimin. Kamera mbështet kartë memorie micro SD deri në 128 GB. Ajo ka një ekran 1.5 "" LCD. Formati video mp4 (H.264, mp3). Formati i fotove JPEG. Cilësimet e datës dhe orës. Video loop. Kapaciteti i baterisë 750 mAh. Gjatësia e kabllos të energjisë 5 m. Përmasat 78.6 x 77.3 x 47.4 mm. Pesha 118 g.   ",203.51,299318
Kamerë për makinë TrueCam A5s GPS (me detektues radari)," Përshkrimi i produktit  Kjo kamerë digjitale profesionale ka rezolucion Full HD 1920 x 1080 pikselë dhe sensor CMOS. Ekrani është LCD me diagonale 2.7''. Mbështet slot për karta microSD/SDHC me kapacitet deri 32 GB. Bateria 400 mAh është e rikarikueshme. Përfshin pranues GPS, sensor G, Google Maps, filtera polarizues të zëvendësueshëm dhe funksion për detektim të lëvizjes.    ",98.11,300889
"Fotoaparat AGFA Compact DC 5200, i kuq"," Përshkrimi i produktit  AGFA sjellë një fotoaparat të thjeshtë, të vogël por megjithatë të fuqishëm me një numër të madh funksionesh që ndihmojnë në sjellin kualitetin më të lartë të fotografive dhe videove. Në mes tyre, për shembull, mund të gjeni zmadhim të madh, përshtatje me WiFi dhe teknologjinë NFC dhe një numër të madh skemash tjera që krijojnë fotografi unike dhe kreative. Harroni të bëni foto me telefonat tuaj të mençur dhe përdorni këtë fotoaparat për të bërë foto shumë më të mira. Përveç kësaj, ky fotoaparat ka sensor 2.4'' CMOS me rezolucion 1280 x 720 Mpx dhe njeshmëri 400 ISO. AGFA ka stabilizim elektronik. Për më tepër, dimensionet e fotoaparatit janë 140 x 120 x 80 mm.   ",57.19,283729
"Kamerë dixhitale Canon EOS 250D + 18-55mm IS STM + 50mm f/1.8 IS STM "," Përshkrimi i produktit  Kamera dixhitale Canon është një kamerë shumë e sofistikuar dhe ju do të jeni të mahnitur me përformamcën që ofron. Kjo kamerë vjen me procesorin DIGIC 8 dhe me sensorin CMOS me rezolucion 24.1 MPx, si dhe me një ekran që mund ta rrotulloni me diagonale 3"". Me këtë kamerë ju do të keni fotografi me cilësi të lartë dhe video 4K, dhe poashtu me anë të Dual Pixel CMOS AF ju mund ti fokusoni fotografitë. Kjo kamerë mbështet WiFi dhe Bluetooth ku fotografitë e bëra ju mund ti shpërndani me anë të këtyre teknologjive. Produkti mbështet RAW dhe JPEG, mediat inqizuese SD, SDHC, SDXC, bayonet Canon EF, Canon EF-S, si dhe vjen me Hi-Speed USB 2.0, video output ( me lidhësin USB), lidhës mini HDMI (HDMI-CEC compatible), lidhës i jashtëm i mikrofonit (lidhës stereo 3.5mm). Dimensionet e kamerës janë 122.4 x 92.6 x 69.8 mm. pesha afërsisht. 449. dhe posedon bateri 1x litium-jon LP-E17.   ",935.52,259406
"Kamerë RICOH GR III, e zezë"," Përshkrimi i produktit  Një kamerë me cilësi të lartë, e lehtë dhe kompakte me pajisjet më të fundit që do t’i bëjnë fotografitë tuaja gjithmonë të shkëlqyeshme. Qendra e kamerës është një senzor imazhi 24.2 MPx APS-C që jep cilësi dhe transportueshmëri të shkëlqyeshme të imazhit për të regjistruar gjithçka që shihni dhe kapni. Sensori i imazhit është një partner i procesorit të fuqishëm GR Engine të gjeneratës së gjashtë, i cili plotësohet më tej nga një lente monofokale me gjerësi 28 mm me një hapje të lartë f / 2.8. E dizajnuar me theks në pastërtinë, trupi i magnezit i kamerës është i lirë nga çdo element shqetësues për një funksionim plotësisht të përgjegjshëm dhe intuitiv. Pranë shkrepësit është një kurdisës kryesor i kontrollit me zgjedhje të modaliteteve. Përbërja e rehatshme dhe shikimi i pamjeve të kapura sigurohet nga një monitor 3.0 "" LCD me rezolucion të lartë. Kamera ka një numër mënyrash të përshtatshme, duke përfshirë automatikisht të plotë, një mënyrë që rrit diapazonin dinamik deri në 12 EV, mënyra të personalizuara me opsionin për të ruajtur vlerat tuaja, dhe një numër mënyrash skene. Përveç fotove të kualitetit të lartë, gjithashtu mund të krijoni lehtësisht video mahnitëse Full HD me 60 fps, me plot detaje dhe ngjyra të ndritshme. Funksionet e përdorura shpesh mund t'i caktohen levës ADJ dhe butonit Fn. Kontrollet e tjera gjithashtu mund të personalizohen për të rregulluar kamerën. Këto karakteristika e bëjnë të lehtë përdorimin e kamerës dhe saktësisht përputhen me stilin tuaj të fotografimit. Poashtu, Wi-Fi i integruar bën transferimin dhe ruajtjen e fotove ose videove të shpejtë dhe të lehtë. Modeli mbështet komunikimin në distanca të shkurtra falë teknologjisë NFC, e cila ju lejon të lidhni kamerën me telefonin tuaj të mençur, për shembull - me prekjen e një butoni. Kjo kamerë mbështet kartat SD, SDHC dhe SDXC, duke përfshirë versionet UHS-I. Ajo ka bateri DB-110 me një jetëgjatësi deri në 200 shkrepje për karikim. Prej ndërfaqeve ka USB tip-C, dalje AV, dhe mini HDMI tip D. Dimensionet e saj janë 109.4 x 61.9 x 33.2 mm dhe peshon 257 g.   ",1071.84,257386
"Fotoaparat Canon IXUS 190, i argjendtë"," Përshkrimi i produktit  Canon sjellë në treg fotoaparatin e fuqishëm dhe me stil IXUS 190, i cili me lehtësi të madhe i kapë dhe ruan të gjitha detajet e rëndësishëm të jetës tuaj në fotografi me kualitet të lartë dhe video HD. Fotoaparati ka lente me kënde të gjera me zmadhim optik 8x dhe 16x Zoom Plus apo mundësinë Smart Auto. Harroni të bëni foto me telefonat tuaj të mençur dhe përdorni këtë fotoaparat për të bërë foto shumë më të mira. Fotoaparati ka dizajn mjaf praktik dhe është i lehtë për tu bartur. Ai është i pajisur me një ekran të vogël ku mund t'i shihni fotot dhe videot e juaja me një rezolucion prej 20.0 MP dhe një DIGIC 4+ të fuqishëm. IXUS 190 është i gatshëm për përdorim në çdo kohë dhe çdo vend. Ndërsa, fotoaparati ka edhe efekte që mund t'i shtoni fotografive dhe videove tuaj për t'i bërë ato edhe më të veçanta. Dimensionet e fotoaparatit janë 95.2 x 54.3 x 22.1 mm dhe peshon 126 g.    ",221.82,205858
Kamerë Mio MiVue C512," Përshkrimi i produktit  Mio MiVue C512 është një videokamerë e lehtë dhe kompakte që ju jep një shfaqje të shkëlqyer Full HD. Përveç rezolucionit Full HD, kamera gjithashtu përmban një kënd të gjerë 130 °, senzor G me 3 boshte dhe një ekran 2.0 "". Kamera mbështet kartat MicroSD me kapacitet deri në 64 GB. Ka mbajtëse rrotulluese, mikrofon dhe funksion për ndezje automatike. Dimensionet e saj janë: 51.4 x 63.4 x 33.5 mm dhe pesha 54 g.    ",75.07,290454
"Kamerë për veturë Niceboy PILOT XS (me mbajtëse magnetike), e zezë"," Përshkrimi i produktit  Niceboy PILOT XS është një nga kamerat më të volitshme të makinave me një mbajtëse magnetike në treg. Mbajtësja magnetike nënkupton instalim të shpejtë dhe do të kurseni shumë kohë në përdorimin e përditshëm. Së bashku me përmasat me të vërtetë kompakte të kamerës, Niceboy PILOT XS është një pjesë shumë e vlerësuar e pajisjeve të çdo shoferi. Me rezolucion të vërtetë Full HD (1920 x 1080 px) me 30 kps, kamera Niceboy PILOT XS regjistron regjistrime me cilësi të lartë. Shkrepjet me kënd të gjerë dhe mbulimi i zonës përpara automjetit bazohen në optikë qelqi me cilësi të lartë me kënd shikimi 140 °. Videot e regjistruara mund të shikohen drejtpërdrejt në ekranin 1.5 "" me funksionin e ekranit të fikur për ngasjen gjatë natës. Me funksionin e xhirimit të vazhdueshëm, Niceboy PILOT XS regjistron vazhdimisht, pa nevojën e fshirjes manuale të kartës së memories (mundësia për të përdorur një kartë me një kapacitet deri në 32 GB, nuk përfshihet). Kamera është e pajisur gjithashtu me një modalitet zbulimi lëvizjeje, në të cilën fillon të regjistrojë në momentin që zbulon lëvizjen para saj. Me teknologjinë WDR, kamera ju lejon të shkrepni detaje të shumë vendeve me hije dhe të ndritshme. Imazhet e kapura luhen automatikisht me imazhe të reja me funksionin e xhirimit të vazhdueshëm edhe kur karta është e mbushur. Për të gjitha situatat, kamera e makinës Niceboy PILOT XS është e pajisur me një senzor G, i cili zbulon një ndryshim të papritur në lëvizje ose dridhje të automjetit dhe bllokon sekuencën që regjistrohet. Kjo siguron që korniza kryesore të jetë e sigurt kundër riprodhimit aksidental. Niceboy PILOT XS është një kamerë makine që të gjithë mund ta trajtojnë. Për shembull, kamera e makinës ndizet / fiket automatikisht kur zbulohet karikimi ose përfundon ndezja. Kamera mund të lidhet drejtpërdrejt me një kompjuter personal dhe të menaxhojë skedarët pa pasur nevojë të hiqni dhe manipuloni vetë kartën e memories. Përmasat e kamerës (me mbajtëse) janë 43.8 x 54.9 x 37.7 mm. Pesha e saj është 44 g, ndërsa pesha e mbajtëses është 14 g.   ",66.49,277918
"Fotoaparat Canon PowerShot SX620 HS, i bardhë"," Përshkrimi i produktit  Canon sjellë një fotoaparat të thjeshtë, të vogël por megjithatë të fuqishëm me një numër të madh funksionesh që ndihmojnë në sjellin kualitetin më të lartë të fotografive dhe videove. Në mes tyre, për shembull, mund të gjeni zmadhim të madh 25x, përshtatje me WiFi dhe teknologjinë NFC dhe një numër të madh skemash tjera që krijojnë fotografi unike dhe kreative. Harroni të bëni foto me telefonat tuaj të mençur dhe përdorni këtë fotoaparat për të bërë foto shumë më të mira. Ndërsa ruajtja e fotove bëhet në kartela SD, SDHC dhe SDXC. Dimensionet e fotoaparatit janë 96.9 x 56.9 x 27.9 mm dhe peshon 182 g së bashku me bateri dhe kartelën e memories.    ",268.32,193583
"Fotoaparat Canon PowerShot SX620 HS, i zi"," Përshkrimi i produktit  Canon sjellë një fotoaparat të thjeshtë, të vogël por megjithatë të fuqishëm me një numër të madh funksionesh që ndihmojnë në sjellin kualitetin më të lartë të fotografive dhe videove. Në mes tyre, për shembull, mund të gjeni zmadhim të madh 25x, përshtatje me WiFi dhe teknologjinë NFC dhe një numër të madh skemash tjera që krijojnë fotografi unike dhe kreative. Harroni të bëni foto me telefonat tuaj të mençur dhe përdorni këtë fotoaparat për të bërë foto shumë më të mira. Ndërsa ruajtja e fotove bëhet në kartela SD, SDHC dhe SDXC. Dimensionet e fotoaparatit janë 96.9 x 56.9 x 27.9 mm dhe peshon 182 g së bashku me bateri dhe kartelën e memories.    ",268.32,193581
"Fotoaparat Sony Cybershot DSC-W830i, rozë"," Përshkrimi i produktit  Fotoaparati Sony Cybershot DSC-W830i është i lehtë për tu përdorur edhe nga fillestarët, mund ta merrni kudo dhe gjithmonë do ju ndihmoj të bëni fotografi të kualitetit shumë të lartë me përplot detaje. Më të, mundeni shumë lehtë t'i arrini rezultatet e dëshiruara pasi qe fotoaparati rregullon gjithçka në mënyrë automatike. Fotoaparati gjithashtu ofron një mori efektesh kreative që mund t'i përdorni për fotografitë apo videot e juaja. Rezolucioni i tij është 20.1 MP, ka sensor special Super HAD CCD 1 / 2.3 (7.76mm) ndërsa lentat kanë gjatësi fokale 4.6 - 23 mm. Fotografitë dhe videot ruhen në MS Duo, MS PRO, MS PRO HG Duo, MS XC-HG Duo, SD, SDHC dhe SDXC. Dimensionet e fotoaparatit janë 93.1 x 52.5 x 22.5 mm dhe peshon 120 g së bashku me shtesat tjera.   ",148.32,145552
"Kamerë makine Navitel R600 Quad HD, e zezë"," Përshkrimi i produktit  Një videokamerë me cilësi të lartë të dizajnit të shquar futuristik që do të sigurojë që ju të mos humbisni një moment të vetëm para automjetit tuaj, por edhe brenda tij. Është një kamerë që shquhet jo vetëm për dizajnin dhe besueshmërinë e saj, por edhe për pajisjet e saj funksionale. Kamera ka një ekran 2 "" TN dhe regjistron në Full HD. Me kualitet Full HD, mund t'i njohësh lehtësisht të gjitha detajet, siç janë targat e tjera të automjeteve, fytyrat e karaktereve, shenjat rrugore dhe më shumë, në mënyrë që të përdorësh të gjitha pamjet tuaja si dëshmi në çdo kohë. Natyrisht, këndi i gjerë i shikimit prej 170 ° siguron që kurrë të mos humbisni asnjë veprim përpara automjetit tuaj, dhe në një zonë të gjerë nga drejtimi i kundërt me veprimin në trotuarin ngjitur. Senzori G zbulon drejtimin e makinës tuaj dhe mund të mbyllë menjëherë një regjistrim në rast të një goditjeje, frenimi të papritur ose ngritjeje të makinës. Poashtu, me Time loop ju nuk keni pse të shqetësoheni për hapësirën në kartën tuaj të memories. Kamera gjithmonë luan regjistrimin më të azhurnuar kur karta është e plotë. Gjithashtu, modaliteti i parkimit do ta mbajë makinën tuaj të sigurt. Kamera është në modalitet të gatishmërisë dhe fillon regjistrimin kur zbulon lëvizjen ose ndikimin. Kështu, ju gjithmonë do të dini se çfarë po ndodh në makinën tuaj. Kamera mbështet formatin video Mp4 dhe formatin e imazhit JPG. Ajo ka hapësirë për kartë Micro SD me kapacitet deri në 256 GB. Kamera ka bateri Li-Pol 180 mAh 3.7 V (x2) dhe dimensionet e saj janë 54 x 51 x 32 mm.    ",97.18,258844
Kamerë Canon EOS 2000D + EF-S 18-55mm IS Value Up Kit," Përshkrimi i produktit  Canon lançon kamerën kompakte digjitale EOS SLR, duke ofruar pajisje pa kompromis, cilësi dhe shpejtësi për të gjithë entuziastët. Kjo kamerë ka procesor të avancuar të imazhit DIGIC 4+, sensor 24.1 megapiksel CMOS, tregues kuadri optik me fokus automatik 9-point, shkrepje me shpejtësi të lartë, një sërë efektesh dhe filtra krijues. Canon EOS 2000D është gjithashtu i aftë të xhirojë video deri në Full HD (1080p). Lidhshmëria e integruar Wi-Fi e bën transferimin e fotove, filmave dhe ruajtjen e shpejtë dhe të lehtë. Modeli mbështet komunikimin me distanca të shkurtra me teknologjinë Bluetooth dhe NFC, duke ju lejuar të lidhni kamerën tuaj me telefonin tuaj të menqur. Dimensionet e kamerës janë 129.0 × 101.3 × 77.6mm.    ",586.62,233614
"Kamerë Niceboy PILOT XR, për makinë"," Përshkrimi i produktit  Kjo kamerë është e dizajnuar për instalim në makinë. Ka të integruar modul GPS dhe përfshin mbajtëse magnetike. Ofron rezolucion 2K dhe lentja shtatë-shtresore me aperturë fokale 1.8 është e përshtatshme për ditën dhe natën. Mund të kontrollohet përmes aplikacionit mobil. Përfshin meny shumë gjuhësore dhe senzori G mbron gjirimin nga fshirja. Ka slot për kartelë me kapacitet 128 GB.    ",144.9,274968
"Fotoaparat Sony Cybershot DSC-W810, i zi "," Përshkrimi i produktit  Fotoaparati Sony Cybershot DSC-W830i është i lehtë për tu përdorur edhe nga fillestarët, mund ta merrni kudo dhe gjithmonë do ju ndihmoj të bëni fotografi të kualitetit shumë të lartë me përplot detaje. Më të, mundeni shumë lehtë t'i arrini rezultatet e dëshiruara pasi qe fotoaparati rregullon gjithçka në mënyrë automatike. Fotoaparati gjithashtu ofron një mori efektesh kreative që mund t'i përdorni për fotografitë apo videot e juaja. Rezolucioni i tij është 20.1 MP, ka sensor special Super HAD CCD 1 / 2.3 (7.76mm) ndërsa lentat kanë gjatësi fokale 4.6 - 23 mm. Fotografitë dhe videot ruhen në MS Duo, MS PRO, MS PRO HG Duo, MS XC-HG Duo, SD, SDHC dhe SDXC. Dimensionet e fotoaparatit janë 96.8 x 55.5 x 20.9 mm dhe peshon 127 g së bashku me shtesat tjera.    ",123.02,145307
Kamerë digjitale Canon EOS 90D," Përshkrimi i produktit  Kjo kamerë digjitale SLR ka senzor 32.5 Mpx APS-C SMOS, procesor të imazhit DIGIC 8 dhe rezolucion 4K. Përmes saj mundeni të bëni fotografi në vazhdimësi, gjegjësisht 10 për sekondë. Të dhënat mundeni t'i transferoni përmes WiFi ose Bluetooth. Përfshin një varg veçorish teknologjike si Intelligent Optical Viewfinder, Intelligent Tracking and Recognition. Ka ndjeshmëri maksimale ISO 25600, ekran 3 inç me kënd 170 shkallë, blic dhe formate jpg dhe të papërpunuara. Përbëhet nga aliazhi i aluminit dhe fiberglasi i përbërë nga polikarbonati. Është rezistente ndaj ujit dhe pluhurit. Mbështet 29 gjuhë, printimin direkt dhe kartat e memories. Ka bateri të rikarikueshme Li-ion LP-E6N. Përmasat e saj janë 140.7 x 104.8 x 76.8 mm dhe peshon afërsisht 701 g.    ",1542.24,268776
Kamerë sigurie TP-LINK Tapo C200," Përshkrimi i produktit  Kapni çdo detaj të asaj që po ndodh në shtëpinë tuaj çdo ditë me kamerën Tapo C200, e cila ofron pamje Full HD (1080p) dhe audio të dyanshme cilësore, midis shumë karakteristikave të tjera. Vendosni kamerën aty ku mund të paraqes hyrjen e shtëpisë tuaj. Ju mund të lajmëroheni për mbërritjen e korrierit, por gjithashtu edhe vizitorëve të pakëndshëm. Në këtë rast, kamera mund të lëshojë një dritë ose sinjal të zërit dhe të përpiqet të pengojë një mysafir të paftuar. Kamera mund të xhirojë pothuajse kudo. Është e pajisur me një lente me mundësinë e rrotullimit 360 ° në drejtim horizontal, 114 ° në vertikale. Kjo do t'ju japë një përmbledhje të shkëlqyer të asaj që po ndodh në shtëpinë tuaj. Kamera gjithashtu mbështet zbulimin e lëvizjes dhe përfshin një slot për kartë microSD me kapacitet deri në 128 GB (e cila nuk përfshihet). Ndër veçoritë e përparuara ka një modalitet privatësie që mbyll fizikisht lenten e kamerës. Ndërfaqet: WiFi 802.11 b / g / n, 2.4 GHz, hyrje për furnizues me energji.   ",38.59,270834
"Kamerë Fujifilm Instax Wide 300 EX D ","  Përshkrimi i produktit  Kjo është një kamerë kompakte, e cila kap fotografinë e çastit me format të gjerë. Kjo kamerë përdor një film prej 86 x 108 mm dhe fotografia që rezulton ka dimensione 62 x 99 mm. Lentet e thjeshta dhe të palosshme të kamerës përbëhen nga dy lente dhe dy përbërës. Apertura është f = 95 mm. Pamja e vërtetë e imazhit, 0.37x, me pikë përqëndrimi. Ndërrimi i fokusimit me dy mundësi rregullimi. Blici elektronik automatik me një gamë efektive prej 0.9 m - 3 m. Treguesi i blicit. Ekrani është LCD me kristale të lëngshme. Treguesit: Numri i figurës, kontrolli i shkëlqimit, ndezja / fikja e blicit. Furnizim me energji i kamerës mundësohet nga 4x bateri alkaline AA 1.5 me 10 pako filmash. Dimensionet e kamerës janë: 167,8 x 94,7 x 120.9 mm.   ",128.72,193830
